x_axis,mean_cumulated_mixed_spectral_ucrl_regret,lower_bound_mixed,upper_bound_mixed,mean_cumulated_seeu_regret,lower_bound_seeu,upper_bound_seeu,mean_cumulated_smucrl_regret,lower_bound_smucrl,upper_bound_smucrl
3.16,1.035633333333168,1.1543067049221862,0.9169599617441497,2.3040400000006334,2.438032329344658,2.1700476706566083,2.826680000002326,2.999111418643248,2.654248581361404
3.18,1.0403399999998264,1.1609798213964009,0.9197001786032519,2.3109533333339902,2.4452660452711674,2.1766406213968135,2.8469800000023455,3.0197706349111217,2.6741893650935697
3.2,1.0448066666664855,1.167445442536075,0.9221678907968959,2.317146666667352,2.4520418257774077,2.1822515075572966,2.865913333335703,3.038974750704868,2.692851915966538
3.22,1.050219999999811,1.1751625071604912,0.9252774928391305,2.324466666667378,2.4599901195374057,2.1889432137973506,2.8854000000023903,3.059074444681275,2.7117255553235053
3.24,1.0556199999998028,1.1828708948220643,0.9283691051775415,2.33220000000074,2.4675420385513034,2.196857961450177,2.905346666669084,3.078388165932461,2.7323051674057073
3.26,1.0615999999997945,1.1901153977262295,0.9330846022733594,2.340826666667434,2.4757955046341453,2.2058578287007227,2.926806666669104,3.0997162089260524,2.7538971244121555
3.28,1.06573333333312,1.197396715832484,0.9340699508337559,2.347266666667463,2.48369937135342,2.2108339619815056,2.9439400000024625,3.117386978741584,2.7704930212633414
3.3,1.0702199999997788,1.2049139582733424,0.9355260417262155,2.3513200000008236,2.490078934282063,2.2125610657195844,2.9620800000024845,3.1358799846959426,2.788280015309026
3.32,1.076639999999771,1.2129987920531973,0.9402812079463447,2.3589600000008524,2.4988404734529746,2.2190795265487306,2.981753333335842,3.155248823129128,2.8082578435425565
3.34,1.0803066666664298,1.2184908331975204,0.942122500135339,2.36553333333421,2.506231958479103,2.224834708189318,3.000026666669203,3.1737149492104817,2.8263383841279244
3.36,1.086479999999755,1.2263500363036441,0.9466099636958657,2.37365333333424,2.5148661656970113,2.2324405009714683,3.0162933333358866,3.1909849645333423,2.8416017021384308
3.38,1.0919199999997475,1.2342014821807519,0.9496385178187433,2.381673333334267,2.523013432880438,2.2403332337880966,3.032680000002574,3.208497642255845,2.8568623577493026
3.4,1.099739999999739,1.244657897654895,0.9548221023445829,2.3907800000009596,2.532540760987223,2.2490192390146966,3.0513333333359265,3.2273640808302395,2.875302585841613
3.42,1.104659999999731,1.2512625940094788,0.9580574059899837,2.396893333334317,2.5386565653332407,2.2551301013353937,3.0668866666692765,3.2439542185004675,2.889819114838085
3.44,1.1106199999997215,1.2600403834510758,0.9611996165483669,2.4052600000010127,2.5482657350732745,2.262254264928751,3.0849533333359536,3.26350070574931,2.9064059609225974
3.46,1.1177866666663803,1.2682565550410767,0.9673167782916836,2.4132733333343737,2.5569962345980746,2.2695504320706723,3.101000000002629,3.2807136173860223,2.9212863826192357
3.48,1.1279666666663721,1.2793533823323817,0.9765799510003624,2.421026666667736,2.56634314383293,2.2757101895025427,3.118240000002645,3.2995695135657237,2.936910486439566
3.5,1.1365133333330322,1.2884564120548676,0.984570254611197,2.428226666667764,2.574800791865201,2.281652541470327,3.1337266666693226,3.3169086102075953,2.95054472313105
3.52,1.144846666666352,1.2975397135765092,0.9921536197561945,2.4374266666677937,2.586349922850591,2.2885034104849966,3.149986666669341,3.33579668598071,2.9641766473579714
3.54,1.1522266666663403,1.3054428445867114,0.9990104887459693,2.4436066666678187,2.5943447019711137,2.2928686313645237,3.1645000000026857,3.3523124356052025,2.9766875644001694
3.56,1.161513333332993,1.3151351442361066,1.0078915224298794,2.4523733333345117,2.604124336531513,2.3006223301375104,3.1803866666693628,3.3694566983196217,2.9913166350191047
3.58,1.1698466666663134,1.3247283088618593,1.0149650244707675,2.4602666666678714,2.613583691698485,2.306949641637258,3.195573333336043,3.386523365123276,3.0046233015488104
3.6,1.1783666666663006,1.3342097489002165,1.0225235844323848,2.4667133333345626,2.621737256567263,2.3116894101018617,3.210513333336053,3.402771232085218,3.0182554345868886
3.62,1.1861466666662872,1.3427267665812854,1.029566566751289,2.472720000001256,2.629127695658862,2.3163123043436507,3.227366666669399,3.420928345103164,3.0338049882356346
3.64,1.1939933333329407,1.3523111424131762,1.0356755242527054,2.4792866666679485,2.637576239860057,2.32099709347584,3.2423933333360813,3.437513361184582,3.0472733054875807
3.66,1.2011533333329278,1.3605187645556884,1.041787902110167,2.487213333334642,2.6474026071058048,2.327024059563479,3.2576933333361,3.454376949176917,3.061009717495282
3.68,1.2105933333329226,1.3719207914841363,1.0492658751817088,2.4965533333346714,2.658138265961979,2.3349684007073637,3.2747466666694485,3.472614605012275,3.0768787283266223
3.7,1.220453333332921,1.3817335574262266,1.0591731092396155,2.50344666666803,2.6656762980504456,2.3412170352856143,3.290066666669467,3.4884910072456323,3.0916423260933015
3.72,1.228913333332918,1.3913573703058122,1.066469296360024,2.508806666668057,2.6726404207765233,2.344972912559591,3.3061733333361465,3.5061791767298143,3.106167489942479
3.74,1.2396266666662497,1.4025619110630771,1.076691422269422,2.515913333334751,2.680725189058186,2.3511014776113166,3.323853333336134,3.524979221899566,3.1227274447727016
3.76,1.248926666666249,1.413809553791193,1.0840437795413054,2.5222466666681083,2.6887754912510675,2.3557178420851486,3.3382866666694513,3.54002332814328,3.136550005195623
3.78,1.2552799999995823,1.4213020753571886,1.089257924641976,2.5279066666681342,2.6964421990301592,2.3593711343061092,3.351093333336096,3.5542961114774,3.147890555194792
3.8,1.2649066666662478,1.4327880571209866,1.0970252762115091,2.5339933333348283,2.7050077406287683,2.3629789260408884,3.3676333333360735,3.5727238692759924,3.162542797396155
3.82,1.2727199999995815,1.4426642632176687,1.1027757367814943,2.5408800000015237,2.7131400402585406,2.3686199597445063,3.382280000002677,3.5893272805377534,3.175232719467601
3.84,1.2800866666662454,1.4519630666965249,1.1082102666359661,2.54868666666822,2.723654993495595,2.3737183398408455,3.3988666666692624,3.607859378083026,3.1898739552554987
3.86,1.2878066666662458,1.4617294140998813,1.1138839192326104,2.5624733333349226,2.7386568761861723,2.3862897904836724,3.4139133333358527,3.624259339834936,3.2035673268367693
3.88,1.295806666666245,1.4710587224110117,1.1205546109214786,2.584533333334964,2.761824969431363,2.4072416972385655,3.427986666669103,3.6406147234369075,3.215358609901298
3.9,1.3076133333329085,1.4834528092898667,1.1317738573759506,2.6066400000016707,2.7830047546580983,2.430275245345243,3.4441133333356992,3.658461153408263,3.2297655132631355
3.92,1.3204333333328993,1.496650224448182,1.1442164422176164,2.627366666668379,2.8037984203315665,2.450934913005192,3.4606933333356173,3.6765652718190873,3.2448213948521474
3.94,1.3310599999995558,1.5080908589889996,1.154029141010112,2.6476600000017516,2.824371350086735,2.470948649916768,3.47604000000221,3.6945254675291244,3.2575545324752953
3.96,1.3452666666662172,1.522583000340563,1.1679503329918712,2.6642066666684574,2.8409025361065963,2.487510797230318,3.4911866666687996,3.711691620521884,3.270681712815715
3.98,1.355079999999554,1.5324860745424749,1.177673925456633,2.673680000001829,2.8505527471726206,2.4968072528310365,3.5054933333353913,3.728404831220404,3.282581835450378
4.0,1.3654333333328907,1.5432902776057964,1.1875763890599853,2.6809533333351987,2.8596356136692536,2.5022710530011443,3.5179466666686516,3.7434086953289407,3.2924846380083626
4.02,1.377599999999561,1.556538557699104,1.198661442300018,2.691513333335236,2.8712522755051704,2.511774391165301,3.533586666668571,3.7611149248995432,3.3060584084375986
4.04,1.3902599999995675,1.5693245655429557,1.2111954344561793,2.7039133333352745,2.8835443257272653,2.5242823409432837,3.55133333333517,3.7805850273131525,3.3220816393571875
4.06,1.405179999999572,1.5848483390522465,1.2255116609468977,2.7164733333353137,2.8978695797807856,2.5350770868898413,3.5698733333351056,3.801004637253419,3.338742029416792
4.08,1.4185066666662456,1.59794201212265,1.2390713212098414,2.7250000000020163,2.9065725412453594,2.543427458758673,3.5859400000017048,3.8186563873781996,3.35322361262521
4.1,1.4323933333329173,1.6127508367127232,1.2520358299531111,2.7372000000020518,2.920313539517721,2.5540864604863827,3.603793333334972,3.8387631637284954,3.3688235029414484
4.12,1.446633333332921,1.6277839305430655,1.2654827361227767,2.7504666666687565,2.9333299301188576,2.567603403218655,3.6215733333348887,3.8586627901465325,3.3844838765232446
4.14,1.4589666666662602,1.6408685144271373,1.277064818905383,2.7615066666687946,2.944543501043196,2.5784698322943935,3.6386400000014736,3.878243812428321,3.3990361875746262
4.16,1.4710266666662641,1.6531634229468923,1.2888899103856357,2.7730866666688345,2.9559487396394433,2.5902245936982253,3.6556200000013885,3.897772691194572,3.4134673088082055
4.18,1.4848066666662705,1.668518084112363,1.3010952492201775,2.783866666668872,2.9679463662181966,2.599786967119547,3.6717666666679696,3.9172608379514573,3.4262724953844814
4.2,1.4974066666662775,1.6828764009701884,1.3119369323623664,2.7954666666689096,2.9810602036699305,2.6098731296678883,3.6881066666678866,3.9358094358551092,3.4404038974806643
4.22,1.5123066666662843,1.699859187550378,1.3247541457821908,2.8079733333356134,2.994110401494979,2.6218362651762477,3.7069266666678,3.958580929894228,3.4552724034413718
4.24,1.5252933333329588,1.71365530972793,1.336931356937988,2.8192800000023173,3.006101535608009,2.6324584643966253,3.724766666667721,3.979790001305793,3.4697433320296485
4.26,1.5399733333329642,1.7303474411215982,1.34959922554433,2.8335866666689893,3.021700044723199,2.6454732886147796,3.744246666667639,4.002346209927305,3.4861471234079726
4.28,1.5530666666663049,1.7451396128697183,1.3609937204628915,2.845113333335633,3.0340954974069017,2.6561311692643645,3.761206666667563,4.023124679563479,3.499288653771646
4.3,1.5666866666663113,1.7605519667063003,1.372821366626322,2.8571866666689436,3.048643054906071,2.6657302784318158,3.780633333334144,4.045021492863466,3.516245173804823
4.32,1.5803266666663194,1.7756904877203572,1.3849628456122816,2.8690200000022577,3.0610756251372817,2.676964374867233,3.797720000000738,4.064288334068225,3.531151665933251
4.34,1.5925799999996593,1.7892020053633848,1.3959579946359333,2.8808266666689053,3.072869202090287,2.688784131247523,3.8154866666673266,4.085315048172657,3.545658285161997
4.36,1.6045733333330015,1.8035416227402774,1.4056050439257255,2.8913266666688853,3.0852023877322403,2.6974509456055302,3.831586666667246,4.1046095226160375,3.5585638107184545
4.38,1.6210599999996764,1.8213524839697361,1.420767516029617,2.9022333333355275,3.0968112284278058,2.7076554382432496,3.849853333333829,4.125462893396209,3.5742437732714483
4.4,1.6352999999996851,1.837063632336572,1.4335363676627983,2.913806666668837,3.1105470682216363,2.7170662651160375,3.8694066666670826,4.148553619017802,3.5902597143163635
4.42,1.646659999999692,1.8510261405308266,1.4422938594685577,2.92200000000215,3.120693938801374,2.723306061202926,3.8851466666669956,4.168083182317959,3.602210151016032
4.44,1.6617533333330305,1.868806918240436,1.4546997484256252,2.9340133333354648,3.1343351573237785,2.7336915093471506,3.9041800000002493,4.189530036073496,3.618829963927002
4.46,1.674419999999706,1.8834043124977573,1.4654356875016548,2.944080000002104,3.146447582225951,2.7417124177782575,3.9211533333335,4.210528678597445,3.6317779880695547
4.48,1.6890666666663798,1.9025308362407465,1.4756024970920132,2.9557666666687514,3.1610516227354184,2.7504817106020845,3.940780000000081,4.23370958946645,3.6478504105337115
4.5,1.70303999999974,1.9195615829836454,1.486518417015835,2.9682200000020624,3.1745945164719935,2.7618454835321313,3.9585333333333232,4.254393582402366,3.6626730842642807
4.52,1.7163666666664457,1.9359131263858294,1.496820206947062,2.97908666666871,3.188063677305469,2.7701096560319507,3.976006666666577,4.27475826622482,3.6772550671083337
4.54,1.7286199999998193,1.9496755152265326,1.5075644847731058,2.989713333335355,3.1995218232070695,2.77990484346364,3.993073333333154,4.296060568135044,3.690086098531264
4.56,1.7400799999998602,1.9638140598541143,1.5163459401456063,2.999446666668665,3.2102582928836685,2.7886350404536615,4.009293333333071,4.315944602318497,3.702642064347644
4.58,1.7516933333332307,1.9787644321033924,1.5246222345630693,3.0095400000019774,3.224042847415411,2.795037152588544,4.026633333332982,4.337889671779744,3.71537699488622
4.6,1.7655933333332705,1.9959418928566015,1.5352447738099397,3.0206200000019567,3.236789344878416,2.804450655125498,4.044259999999565,4.358985223323645,3.7295347766754867
4.62,1.7787999999999766,2.0121026837761056,1.5454973162238481,3.032333333335264,3.2510681083900823,2.8135985582804457,4.062433333332821,4.3812338550635435,3.7436328116020987
4.64,1.790720000000016,2.026930707409766,1.5545092925902664,3.0406933333352315,3.262223282675087,2.8191633839953756,4.079333333332741,4.402113800495271,3.756552866170212
4.66,1.8023533333333883,2.0426029594612376,1.5621037072055388,3.05176000000186,3.275849312904689,2.827670687099032,4.0955933333326495,4.423135572399528,3.768051094265771
4.68,1.8135200000000953,2.058373266671675,1.5686667333285156,3.061753333335153,3.288813443925705,2.834693222744602,4.112453333332572,4.4441309673683875,3.7807756992967554
4.7,1.826580000000136,2.073130212055833,1.5800297879444392,3.0716266666684438,3.3008927780268316,2.842360555310056,4.128206666665822,4.462491626492118,3.7939217068395257
4.72,1.841366666666843,2.089561890106214,1.5931714432274717,3.084800000001738,3.315021544622883,2.854578455380593,4.1453133333324095,4.48048764856286,3.81013901810196
4.74,1.8541000000002164,2.1052369796839416,1.6029630203164915,3.09743333333503,3.3294001804534767,2.8654664862165826,4.161733333332334,4.4979817050672475,3.82548496159742
4.76,1.8678400000002577,2.1220233048786445,1.6136566951218712,3.1150866666683497,3.346789749601919,2.8833835837347803,4.176839999998929,4.513979533575992,3.8397004664218657
4.78,1.8790800000002978,2.1370495778415615,1.6211104221590344,3.134613333335008,3.3667825859460434,2.902444080723972,4.191406666665517,4.530758210148756,3.8520551231822777
4.8,1.8921466666670026,2.153679705603369,1.630613627730636,3.1566800000016646,3.3885650209374156,2.9247949790659136,4.2075733333321015,4.5486438443939265,3.8665028222702755
4.82,1.9053800000003758,2.169898409475806,1.6408615905249455,3.176586666668328,3.408567919719103,2.9446054136175537,4.223406666665353,4.56573075745444,3.881082575876265
4.84,1.917173333333745,2.184875203693608,1.649471462973882,3.198373333334983,3.430110289447855,2.9666363772221107,4.239113333331944,4.584455606007095,3.8937710606567926
4.86,1.9310200000004512,2.201309710143404,1.6607302898574985,3.2103666666683157,3.4433098871430112,2.9774234461936206,4.254933333331878,4.602827945539393,3.907038721124362
4.88,1.9403200000004697,2.2138400200207093,1.6667999799802302,3.216200000001652,3.451757039851354,2.9806429601519495,4.270439999998462,4.619240464334246,3.9216395356626794
4.9,1.9491133333338195,2.225535593081731,1.6726910735859082,3.2237533333349884,3.460991203778525,2.986515462891452,4.286566666665046,4.637676409649311,3.9354569236807833
4.92,1.9593000000005023,2.2395327171184043,1.6790672828826005,3.2328333333349883,3.4729432710829684,2.992723395587008,4.302419999998308,4.65577616313515,3.9490638368614643
4.94,1.9709533333338531,2.2541565766345566,1.68775009003315,3.241800000001653,3.484734010143063,2.9988659898602434,4.318366666664895,4.6751369293378815,3.9615964039919085
4.96,1.9839933333338726,2.270015819869497,1.697970846798248,3.250633333334987,3.4957328538512,3.0055338128187734,4.336606666664817,4.695170859746941,3.9780424735826942
4.98,1.9935066666672243,2.2832487115557663,1.7037646217786824,3.2585800000016527,3.5051155009553883,3.012044499047917,4.352799999998077,4.7141411753494324,3.9914588246467217
5.0,2.0041066666672416,2.298518525999892,1.7096948073345906,3.2701933333349915,3.519168090441858,3.021218576228125,4.370659999998,4.733831247203577,4.007488752792423
5.02,2.013826666667262,2.3106835743182126,1.716969759016312,3.2772200000016585,3.527386956932446,3.0270530430708713,4.386393333331255,4.752108586304439,4.02067808035807
5.04,2.0233533333339473,2.324107347262277,1.722599319405618,3.2858800000016593,3.5376884880440462,3.0340715119592727,4.40169333333117,4.770267833681617,4.033118832980723
5.06,2.0337000000006324,2.338154331680629,1.7292456683206365,3.2952266666683245,3.5487954922777933,3.0416578410588553,4.41849999999776,4.789544882241645,4.0474551177538745
5.08,2.042493333333981,2.3489661524736483,1.7360205141943137,3.3021466666683206,3.5573192706046597,3.046974062731982,4.43478666666433,4.808503693182976,4.061069640145684
5.1,2.049666666667332,2.3602271239754566,1.7391062093592078,3.309460000001652,3.566844808400283,3.0520751916030218,4.449073333330902,4.8245898647345955,4.073556801927208
5.12,2.0596400000006843,2.374009842627184,1.7452701573741847,3.318173333334987,3.5765820640980106,3.0597646025719634,4.465399999997475,4.842370004861783,4.088429995133166
5.14,2.069893333334037,2.3874788422100335,1.7523078244580408,3.328420000001654,3.5887992224387184,3.06804077756459,4.484039999997375,4.864457243185084,4.103622756809665
5.16,2.0827200000007235,2.403952682417531,1.7614873175839165,3.340433333334986,3.603595294433627,3.077271372236345,4.501993333330612,4.885888178472626,4.118098488188598
5.18,2.091366666667407,2.4162697438338427,1.7664635895009706,3.3470866666683223,3.610981705481181,3.0831916278554634,4.517899999997188,4.9038235428338215,4.131976457160554
5.2,2.1014866666674252,2.4301247511606467,1.7728485821742042,3.355666666668323,3.6222730817634234,3.089060251573223,4.534273333330429,4.922059945512237,4.146486721148619
5.22,2.1131000000007782,2.4462366665091566,1.7799633334923997,3.3635400000016555,3.6330028352105095,3.094077164792801,4.551133333330335,4.941821828915811,4.16044483774486
5.24,2.123026666667463,2.4595921473157554,1.7864611860191708,3.371300000001653,3.6439794611287346,3.098620538874572,4.568853333330246,4.9638926383183835,4.173814028342109
5.26,2.1313400000008174,2.4724679929015347,1.7902120071000998,3.3773400000016567,3.6527217973480584,3.1019582026552555,4.583706666663483,4.981212001002082,4.186201332324883
5.28,2.1403466666675,2.4847497708141306,1.795943562520869,3.3858000000016544,3.6632629243733033,3.1083370756300055,4.600433333330054,5.001896705525028,4.198969961135079
5.3,2.1507133333341866,2.4990996507527057,1.8023270159156677,3.3946600000016565,3.6740118616915316,3.1153081383117818,4.616233333329966,5.0210625046835,4.21140416197643
5.32,2.159473333334206,2.510744331917612,1.8082023347508003,3.402233333334992,3.6838480714845208,3.1206185951854626,4.631713333329875,5.039972943375513,4.223453723284238
5.34,2.1674733333342227,2.522314413569427,1.812632253099019,3.4091866666683273,3.6932016548661064,3.125171678470548,4.646959999996438,5.058177719317924,4.235742280674953
5.36,2.1755466666675773,2.5335262911190006,1.817567042216154,3.4137066666683276,3.698927543168726,3.1284857901679293,4.660413333329672,5.076051720664729,4.244774945994613
5.38,2.1812666666675886,2.54204764671137,1.8204856866238075,3.4219866666683214,3.709351972093372,3.134621361243271,4.676486666662924,5.0957214953077035,4.257251838018145
5.4,2.18519333333427,2.5487067403289263,1.8216799263396133,3.4293066666683187,3.7193669553516644,3.139246377984973,4.691793333329499,5.11442567614483,4.269160990514168
5.42,2.1897066666676177,2.5564199260140796,1.8229934073211556,3.4372000000016247,3.730910395339151,3.1434896046640985,4.708299999996073,5.13343292704819,4.283167072943955
5.44,2.1950800000009667,2.563485559967688,1.826674440034246,3.445000000001601,3.74073947453554,3.1492605254676613,4.723839999995981,5.153303270074961,4.294376729917001
5.46,2.199346666667652,2.570663667495519,1.8280296658397848,3.452793333334908,3.750329969191277,3.1552566974785394,4.740539999995885,5.171938135127295,4.3091418648644755
5.48,2.204593333334334,2.577782390212539,1.8314042764561287,3.4618133333348857,3.763360034689734,3.160266631980038,4.756753333329123,5.192530382717333,4.320976283940913
5.5,2.2077800000010153,2.5833947337774568,1.8321652662245738,3.4676466666681955,3.7725593399949537,3.1627339933414373,4.771226666662367,5.210085454271311,4.332367879053422
5.52,2.211560000001034,2.5900818237325445,1.833038176269523,3.474880000001502,3.782682969481197,3.1670770305218077,4.7860333333289296,5.228396716497297,4.343669950160562
5.54,2.2153533333343796,2.59601800709309,1.8346886595756688,3.4838533333348125,3.7944361214772355,3.1732705451923895,4.8006399999954965,5.247381317341212,4.35389868264978
5.56,2.220473333334395,2.6027226746914427,1.838223991977347,3.4903066666681073,3.8040810705337034,3.176532262802511,4.816533333328737,5.265846855288979,4.367219811368495
5.58,2.224606666667741,2.609238713938026,1.8399746193974562,3.4970600000013854,3.8133826414835377,3.1807373585192327,4.83201333332864,5.284074500952769,4.379952165704511
5.6,2.2296400000010888,2.6162557815887912,1.8430242184133858,3.5034000000013346,3.821651163591767,3.1851488364109017,4.848326666661887,5.30374644029329,4.392906893030483
5.62,2.233926666667768,2.6222017188798015,1.8456516144557342,3.5094600000012854,3.8300627760117028,3.188857223990868,4.8622466666617825,5.322598033150942,4.401895300172623
5.64,2.2390933333344494,2.628499027401063,1.8496876392678354,3.5174266666678946,3.8395406400578986,3.1953126932778906,4.878973333328357,5.343426834334413,4.414519832322301
5.66,2.2448000000011303,2.635401596026777,1.8541984039754835,3.524180000001173,3.8474715137017697,3.200888486300577,4.894379999994937,5.363269101790965,4.42549089819891
5.68,2.248606666667809,2.6398309702793994,1.8573823630562183,3.530633333334457,3.8561148158684047,3.2051518508005095,4.910353333328179,5.3843449630184175,4.43636170363794
5.7,2.2547266666678225,2.647675342698667,1.8617779906369782,3.5431466666677305,3.8700600960887335,3.2162332372467275,4.925973333328087,5.40605445989298,4.445892206763194
5.72,2.25926000000117,2.6539291605834032,1.8645908394189363,3.563260000001009,3.890129532569708,3.23639046743231,4.940926666661324,5.425090608485376,4.456762724837271
5.74,2.2639933333345175,2.66062583431311,1.8673608323559252,3.583313333334287,3.9098511519810084,3.256775514687566,4.956739999994566,5.444000373892244,4.469479626096887
5.76,2.268246666667865,2.666372089350793,1.8701212439849373,3.6036600000009007,3.9294298962166505,3.277890103785151,4.97145333332781,5.462868894091854,4.480037772563766
5.78,2.2716066666678794,2.67150723345574,1.8717060998800188,3.6235533333341854,3.9484559903715395,3.2986506762968313,4.986646666661055,5.481989281718248,4.491304051603861
5.8,2.2766133333345575,2.6786791642126433,1.874547502456472,3.6396333333341397,3.965241247108481,3.3140254195597985,5.003986666660962,5.503280841684053,4.504692491637872
5.82,2.2789200000012375,2.682632591518284,1.8752074084841905,3.6444333333341112,3.9706398417061033,3.318226824962119,5.018259999994206,5.521061650411558,4.515458349576854
5.84,2.2839933333345854,2.688103032345214,1.8798836343239564,3.6533066666674165,3.979308378612868,3.3273049547219657,5.035579999994118,5.543120201200157,4.52803979878808
5.86,2.287053333334598,2.6942712059818303,1.8798354606873655,3.6605933333340546,3.987287925022,3.333898741646109,5.048639999994044,5.559473387505492,4.537806612482594
5.88,2.29133333333461,2.699824724263286,1.8828419424059346,3.667986666667364,3.9953469424998787,3.340626390834849,5.062653333327286,5.577234764909579,4.5480719017449935
5.9,2.296713333334623,2.7071275548229226,1.8862991118463237,3.6772800000006676,4.004696671398805,3.34986332860253,5.076826666660547,5.5954736452934695,4.558179688027625
5.92,2.3005733333346368,2.7127792659265633,1.8883674007427105,3.683360000000638,4.011836800404862,3.3548831995964137,5.087746666660471,5.61036932583831,4.565124007482631
5.94,2.3045400000012983,2.7189778720449675,1.8901021279576296,3.6907200000006086,4.02065923254864,3.360780767452577,5.10215333332709,5.628662744709451,4.575643921944729
5.96,2.3112533333346152,2.7269120752558185,1.895594591413412,3.699820000000577,4.030472027145524,3.3691679728556316,5.116913333327089,5.647467718543659,4.586358948110519
5.98,2.3152066666679394,2.7328822064958396,1.8975311268400394,3.705760000000552,4.036511261658716,3.375008738342388,5.129666666660427,5.664143164580448,4.595190168740404
6.0,2.3208133333345935,2.740109756763002,1.9015169099061848,3.717280000000513,4.049227203415117,3.3853327965859097,5.145379999993756,5.6839282766704455,4.606831723317066
6.02,2.327026666667912,2.747455466805062,1.9065978665307615,3.7255200000004836,4.05768583986349,3.3933541601374766,5.160359999993756,5.7038588714816845,4.616861128505828
6.04,2.3297333333345653,2.7518521504537157,1.907614516215415,3.7332000000004553,4.065912843182815,3.4004871568180963,5.174539999993751,5.7218351103534255,4.627244889634077
6.06,2.3336000000012223,2.757284420211193,1.9099155797912521,3.7406066666670945,4.074487771212252,3.406725562121937,5.186679999993763,5.738208165906595,4.635151834080931
6.08,2.339160000001207,2.764943750666626,1.9133762493357889,3.749306666667063,4.08377376803341,3.4148395653007158,5.201359999993768,5.7575644489051685,4.645155551082367
6.1,2.3440266666678626,2.7714726766438247,1.916580656691901,3.757673333333701,4.092056457283259,3.423290209384144,5.214906666660431,5.775906560906827,4.653906772414035
6.12,2.348080000001184,2.77659283443112,1.9195671655712478,3.7641333333336746,4.099141285878455,3.4291253807888946,5.2270066666604444,5.793128729793782,4.660884603527106
6.14,2.352860000001177,2.78336674711546,1.9223532528868938,3.7735800000003072,4.10927296575445,3.4378870342461645,5.242299999993779,5.8129443820593085,4.671655617928249
6.16,2.357980000001162,2.7913105449642126,1.9246494550381117,3.782006666666938,4.119441536138051,3.4445717971958243,5.257119999993772,5.83162034369606,4.682619656291482
6.18,2.363120000001152,2.7984380175824386,1.9278019824198651,3.7888600000002435,4.127456406019408,3.450263593981079,5.270086666660427,5.84895881096461,4.691214522356245
6.2,2.369833333334471,2.806813377357078,1.9328532893118644,3.7987800000002157,4.137834067896775,3.4597259321036558,5.2852866666604275,5.869046515095155,4.701526818225701
6.22,2.37246666666779,2.812054769384675,1.9328785639509056,3.8036200000001905,4.143507984313561,3.4637320156868197,5.29675333332709,5.884556157699881,4.708950508954301
6.24,2.37824666666778,2.8198716131914328,1.9366217201441271,3.812960000000162,4.154645863368471,3.4712741366318527,5.311513333327086,5.903643957965589,4.719382708688583
6.26,2.3816600000011023,2.82378016717892,1.939539832823285,3.8215466666668028,4.164289880908814,3.4788034524247915,5.325033333327092,5.922570294814534,4.727496371839649
6.28,2.3860866666677576,2.830388601484582,1.9417847318509331,3.828033333333438,4.17243614701655,3.4836305196503266,5.3382333333270875,5.9411213579095445,4.735345308744631
6.3,2.390600000001078,2.8364987841263885,1.9447012158757675,3.837073333333406,4.182788117565566,3.491358549101246,5.354473333327084,5.962253509272628,4.746693157381539
6.32,2.3945666666677323,2.8428387014694954,1.946294631865969,3.846513333333376,4.192505250191212,3.5005214164755403,5.3684066666604195,5.980135350156614,4.756677983164225
6.34,2.399320000001053,2.8497289075837116,1.9489110924183943,3.855086666666676,4.203245206480637,3.5069281268527157,5.384086666660417,6.000143483664546,4.768029849656288
6.36,2.4040466666677074,2.8562676669212568,1.9518256664141576,3.8622799999999793,4.211495967592019,3.513064032407939,5.397886666660416,6.019189139195961,4.7765841941248715
6.38,2.411346666667696,2.865759279205985,1.9569340541294074,3.8731266666666198,4.222969357052035,3.5232839762812045,5.414013333327083,6.0398902631007765,4.7881364035533895
6.4,2.4166333333343513,2.8735627692857104,1.9597038973829928,3.8826733333332566,4.233305223294541,3.532041443371973,5.43098666666041,6.058953730502805,4.803019602818016
6.42,2.422193333334338,2.880781846869617,1.963604819799059,3.890613333333226,4.2421605977001695,3.539066068966283,5.448253333327066,6.079145774236613,4.817360892417518
6.44,2.4271133333343244,2.8859893423781164,1.9682373242905327,3.898586666666525,4.250167076864454,3.5470062564685962,5.466113333327048,6.09988601839482,4.832340648259275
6.46,2.4325266666676435,2.8932910975760078,1.971762235759279,3.9064866666664995,4.259196480137655,3.5537768531953438,5.483099999993703,6.119497842527522,4.846702157459885
6.48,2.438360000000963,2.901449989897587,1.9752700101043397,3.915659999999802,4.269470347685158,3.561849652314446,5.501766666660345,6.139035420436593,4.864497912884097
6.5,2.4420466666676166,2.9066568134861033,1.9774365198491302,3.9222733333331066,4.277449847630268,3.5670968190359456,5.517693333326992,6.157854461987309,4.877532204666675
6.52,2.4477333333342686,2.9142482889949757,1.9812183776735612,3.930213333333082,4.287006323880902,3.573420342785262,5.535539999993654,6.178222683567251,4.892857316420057
6.54,2.4521733333342572,2.92187540848496,1.9824712581835549,3.938259999999718,4.296156341371766,3.5803636586276704,5.553673333326982,6.198744273487977,4.908602393165987
6.56,2.4565200000009124,2.928915879764087,1.984124120237738,3.9456333333330136,4.305907896185853,3.585358770480174,5.570199999993628,6.21759418094528,4.922805819041975
6.58,2.4606200000008998,2.935155268633263,1.9860847313685364,3.954686666666316,4.31665584800113,3.5927174853315025,5.586713333326955,6.236232171093693,4.937194495560217
